pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Fixation.started,Line_1.started,Line_2.started,Line_3.started,Line_4.started,Fixation.stopped,Probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,86,2,21,c,1,0.30335710011422634,None,21,2,86,2,,,,,198.36234480002895,,198.35133840003982,198.36234480002895,199.34920300007798,199.34920300007798,199.34920300007798,199.34920300007798,199.36240570014343,200.3560349000618,200.3560349000618,200.66861749999225,c,1,0.30335710011422634,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,87,3,21,z,1,0.192910399986431,None,21,3,87,3,,,,,200.68205599999055,,200.66901489999145,200.68205599999055,201.66973120020702,201.66973120020702,201.66973120020702,201.66973120020702,201.68220580019988,202.67519850004464,202.67519850004464,202.87184500019066,z,1,0.192910399986431,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,88,0,22,x,1,0.23947490006685257,None,22,0,88,0,,,,,202.883325900184,,202.87219850020483,202.883325900184,203.8766059000045,203.8766059000045,203.8766059000045,203.8766059000045,203.8905327001121,204.87662710016593,204.87662710016593,205.12742200004868,x,1,0.23947490006685257,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,89,1,22,v,1,0.35674900002777576,None,22,1,89,1,,,,,205.14058500016108,,205.12798250000924,205.14058500016108,206.12663940014318,206.12663940014318,206.12663940014318,206.12663940014318,206.14042240008712,207.12698900001124,207.12698900001124,207.49530890001915,v,1,0.35674900002777576,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,90,2,22,c,1,0.220451699802652,None,22,2,90,2,,,,,207.50326040014625,,207.4956845000852,207.50326040014625,208.49487160006538,208.49487160006538,208.49487160006538,208.49487160006538,208.5086922000628,209.49438140005805,209.49438140005805,209.71870300010778,c,1,0.220451699802652,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,91,3,22,z,1,0.24128159997053444,None,22,3,91,3,,,,,209.73050850001164,,209.71909450017847,209.73050850001164,210.710469200043,210.710469200043,210.710469200043,210.710469200043,210.72420120006427,211.71814920008183,211.71814920008183,211.9675454001408,z,1,0.24128159997053444,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,92,0,23,x,1,0.2539917000103742,None,23,0,92,0,,,,,211.98043290013447,,211.96817610017024,211.98043290013447,212.96707850019448,212.96707850019448,212.96707850019448,212.96707850019448,212.9806189001538,213.9664036000613,213.9664036000613,214.22494640015066,x,1,0.2539917000103742,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,93,1,23,v,1,0.19201899995096028,None,23,1,93,1,,,,,214.23790760012344,,214.22555000009015,214.23790760012344,215.22449490008876,215.22449490008876,215.22449490008876,215.22449490008876,215.2381341001019,216.22372410004027,216.22372410004027,216.4196013000328,v,1,0.19201899995096028,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,94,2,23,c,1,0.24424040014855564,None,23,2,94,2,,,,,216.43203720008023,,216.42000520019792,216.43203720008023,217.4252778000664,217.4252778000664,217.4252778000664,217.4252778000664,217.43407479999587,218.41862910008058,218.41862910008058,218.6763743001502,c,1,0.24424040014855564,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,95,3,23,z,1,0.2246177000924945,None,23,3,95,3,,,,,218.68959020008333,,218.67711460008286,218.68959020008333,219.67541510006413,219.67541510006413,219.67541510006413,219.67541510006413,219.6892330001574,220.68292150017805,220.68292150017805,220.91296670003794,z,1,0.2246177000924945,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,96,0,24,x,1,0.23564349999651313,None,24,0,96,0,,,,,220.92523170006461,,220.91344809997827,220.92523170006461,221.91138790012337,221.91138790012337,221.91138790012337,221.91138790012337,221.92532280017622,222.9110497001093,222.9110497001093,223.14774350007065,x,1,0.23564349999651313,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,97,1,24,v,1,0.18990570004098117,None,24,1,97,1,,,,,223.15533199999481,,223.14811320020817,223.15533199999481,224.14212440000847,224.14212440000847,224.14212440000847,224.14212440000847,224.15458940016106,225.14795250003226,225.14795250003226,225.34278250019997,v,1,0.18990570004098117,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,98,2,24,c,1,0.2135453000664711,None,24,2,98,2,,,,,225.35600170004182,,225.34319990011863,225.35600170004182,226.3421819000505,226.3421819000505,226.3421819000505,226.3421819000505,226.3561213000212,227.34916630014777,227.34916630014777,227.56506160018034,c,1,0.2135453000664711,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,99,3,24,z,1,0.28810270014218986,None,24,3,99,3,,,,,227.57809150009416,,227.565618700115,227.57809150009416,228.5577622000128,228.5577622000128,228.5577622000128,228.5577622000128,228.57153700012714,229.56341010006145,229.56341010006145,229.85805799998343,z,1,0.28810270014218986,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,100,0,25,x,1,0.09332629991695285,None,25,0,100,0,,,,,229.87025770009495,,229.85847790003754,229.87025770009495,230.86334959999658,230.86334959999658,230.86334959999658,230.86334959999658,230.87734910007566,231.86271420004778,231.86271420004778,231.96077490015887,x,1,0.09332629991695285,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,101,1,25,v,1,0.1769656001124531,None,25,1,101,1,,,,,231.9740909000393,,231.96132800006308,231.9740909000393,232.9671822001692,232.9671822001692,232.9671822001692,232.9671822001692,232.97618970018812,233.96036400017329,233.96036400017329,234.14837460010312,v,1,0.1769656001124531,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,102,2,25,c,1,0.22396630002185702,None,25,2,102,2,,,,,234.16165060014464,,234.14897470013238,234.16165060014464,235.14138360018842,235.14138360018842,235.14138360018842,235.14138360018842,235.1551248000469,236.14767229999416,236.14767229999416,236.38508440018632,c,1,0.22396630002185702,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,103,3,25,z,1,0.25845459988340735,None,25,3,103,3,,,,,236.39819060009904,,236.38579270010814,236.39819060009904,237.38412000006065,237.38412000006065,237.38412000006065,237.38412000006065,237.39816310000606,238.38399810018018,238.38399810018018,238.64864480006509,z,1,0.25845459988340735,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,104,0,26,x,1,0.18685179995372891,None,26,0,104,0,,,,,238.66164540010504,,238.64931780006737,238.66164540010504,239.6422535001766,239.6422535001766,239.6422535001766,239.6422535001766,239.66341900010593,240.65469350013882,240.65469350013882,240.85028370004147,x,1,0.18685179995372891,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,105,1,26,v,1,0.23547379998490214,None,26,1,105,1,,,,,240.86319430009462,,240.8509949001018,240.86319430009462,241.84902349999174,241.84902349999174,241.84902349999174,241.84902349999174,241.86281289998442,242.8558054000605,242.8558054000605,243.09371890011244,v,1,0.23547379998490214,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,106,2,26,c,1,0.1831984999589622,None,26,2,106,2,,,,,243.1062631001696,,243.0942471001763,243.1062631001696,244.09239310002886,244.09239310002886,244.09239310002886,244.09239310002886,244.10133500001393,245.09266349999234,245.09266349999234,245.28085870016366,c,1,0.1831984999589622,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,107,3,26,z,1,0.25292449980042875,None,26,3,107,3,,,,,245.29389240010642,,245.28135760012083,245.29389240010642,246.27446710015647,246.27446710015647,246.27446710015647,246.27446710015647,246.29552260017954,247.27962190005928,247.27962190005928,247.53729760018177,z,1,0.25292449980042875,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,108,0,27,x,1,0.14262470020912588,None,27,0,108,0,,,,,247.55076180002652,,247.53768050018698,247.55076180002652,248.53840190009214,248.53840190009214,248.53840190009214,248.53840190009214,248.55065390001982,249.54358390020207,249.54358390020207,249.69730440014973,x,1,0.14262470020912588,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,109,1,27,v,1,0.0618771999143064,None,27,1,109,1,,,,,249.71027510007843,,249.69772240007296,249.71027510007843,250.6967441001907,250.6967441001907,250.6967441001907,250.6967441001907,250.71028750017285,251.6965744001791,251.6965744001791,251.7668612000998,v,1,0.0618771999143064,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,110,2,27,c,1,0.27320709987543523,None,27,2,110,2,,,,,251.77976400009356,,251.76723850006238,251.77976400009356,252.7659816001542,252.7659816001542,252.7659816001542,252.7659816001542,252.7801642001141,253.77302259998396,253.77302259998396,254.05142160016112,c,1,0.27320709987543523,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,111,3,27,z,1,0.20429270016029477,None,27,3,111,3,,,,,254.06512660020962,,254.05193940014578,254.06512660020962,255.05114960018545,255.05114960018545,255.05114960018545,255.05114960018545,255.06426080013625,256.0520985000767,256.0520985000767,256.2667751000263,z,1,0.20429270016029477,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,112,0,28,x,1,0.24085049983114004,None,28,0,112,0,,,,,256.28021700005047,,256.2673290001694,256.28021700005047,257.2736605000682,257.2736605000682,257.2736605000682,257.2736605000682,257.287344600074,258.2731791001279,258.2731791001279,258.52469720016234,x,1,0.24085049983114004,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,113,1,28,v,1,0.22966909990645945,None,28,1,113,1,,,,,258.5369741001632,,258.5253700001631,258.5369741001632,259.52315180003643,259.52315180003643,259.52315180003643,259.52315180003643,259.53753490000963,260.5233824001625,260.5233824001625,260.76668980019167,v,1,0.22966909990645945,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,114,2,28,c,1,0.02387450006790459,None,28,2,114,2,,,,,260.7750805001706,,260.76714390004054,260.7750805001706,261.7662677001208,261.7662677001208,261.7662677001208,261.7662677001208,261.78014540020376,262.76628830004483,262.76628830004483,262.7951641001273,c,1,0.02387450006790459,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,115,3,28,z,1,0.2325959000736475,None,28,3,115,3,,,,,262.8079985000659,,262.79581780009903,262.8079985000659,263.8008079000283,263.8008079000283,263.8008079000283,263.8008079000283,263.80963840009645,264.7940723001957,264.7940723001957,265.03790350002237,z,1,0.2325959000736475,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,116,0,29,x,1,0.16555040003731847,None,29,0,116,0,,,,,265.0510427001864,,265.03864430007525,265.0510427001864,266.0438546000514,266.0438546000514,266.0438546000514,266.0438546000514,266.05274510011077,267.0371826000046,267.0371826000046,267.2048841000069,x,1,0.16555040003731847,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,117,1,29,v,1,0.21133969980292022,None,29,1,117,1,,,,,267.2175656000618,,267.2053604000248,267.2175656000618,268.2039165000897,268.2039165000897,268.2039165000897,268.2039165000897,268.21750280004926,269.2110477001406,269.2110477001406,269.43428580020554,v,1,0.21133969980292022,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,118,2,29,c,1,0.2240764000453055,None,29,2,118,2,,,,,269.4474617000669,,269.43480679998174,269.4474617000669,270.43434360018,270.43434360018,270.43434360018,270.43434360018,270.44678660016507,271.4324481000658,271.4324481000658,271.66977740009315,c,1,0.2240764000453055,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,119,3,29,z,1,0.2226303000934422,None,29,3,119,3,,,,,271.6832370001357,,271.67035750020295,271.6832370001357,272.6693237000145,272.6693237000145,272.6693237000145,272.6693237000145,272.68314140010625,273.6691519001033,273.6691519001033,273.8992347000167,z,1,0.2226303000934422,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,120,0,30,x,1,0.2094155999366194,None,30,0,120,0,,,,,273.9120638000313,,273.89974969998,273.9120638000313,274.90010000020266,274.90010000020266,274.90010000020266,274.90010000020266,274.91208210005425,275.8979058000259,275.8979058000259,276.1145101999864,x,1,0.2094155999366194,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,121,1,30,v,1,0.10704200016334653,None,30,1,121,1,,,,,276.1269247001037,,276.11500450014137,276.1269247001037,277.11381540005095,277.11381540005095,277.11381540005095,277.11381540005095,277.12758460012265,278.1137226000428,278.1137226000428,278.2324750002008,v,1,0.10704200016334653,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,122,2,30,c,1,0.24144300003536046,None,30,2,122,2,,,,,278.2454737999942,,278.23301140009426,278.2454737999942,279.238664300181,279.238664300181,279.238664300181,279.238664300181,279.2470449001994,280.2386962000746,280.2386962000746,280.4824467001017,c,1,0.24144300003536046,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,123,3,30,z,1,0.2671922000590712,None,30,3,123,3,,,,,280.4954948001541,,280.48290850012563,280.4954948001541,281.48186990013346,281.48186990013346,281.48186990013346,281.48186990013346,281.4960086001083,282.4758612001315,282.4758612001315,282.7465002001263,z,1,0.2671922000590712,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,124,0,31,x,1,0.19663410005159676,None,31,0,124,0,,,,,282.75866080005653,,282.7469570999965,282.75866080005653,283.7457075000275,283.7457075000275,283.7457075000275,283.7457075000275,283.7598792000208,284.73904210003093,284.73904210003093,284.9408826001454,x,1,0.19663410005159676,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,125,1,31,v,1,0.10500029986724257,None,31,1,125,1,,,,,284.9541907000821,,284.9413879001513,284.9541907000821,285.9401872002054,285.9401872002054,285.9401872002054,285.9401872002054,285.94902670010924,286.94064220017754,286.94064220017754,287.05129390000366,v,1,0.10500029986724257,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,126,2,31,c,1,0.19763440010137856,None,31,2,126,2,,,,,287.0596473000478,,287.0516498000361,287.0596473000478,288.0514071001671,288.0514071001671,288.0514071001671,288.0514071001671,288.0662329001352,289.05818670010194,289.05818670010194,289.2592031999957,c,1,0.19763440010137856,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,127,3,31,z,1,0.27250960003584623,None,31,3,127,3,,,,,289.2669534001034,,289.25953560019843,289.2669534001034,290.25920219998807,290.25920219998807,290.25920219998807,290.25920219998807,290.27394950017333,291.26010369998403,291.26010369998403,291.54479060019366,z,1,0.27250960003584623,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,128,0,32,x,1,0.14058199990540743,None,32,0,128,0,,,,,291.5525183000136,,291.54512520018034,291.5525183000136,292.5441745000426,292.5441745000426,292.5441745000426,292.5441745000426,292.5526441000402,293.54430710012093,293.54430710012093,293.69812060007825,x,1,0.14058199990540743,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,129,1,32,v,1,0.2408296000212431,None,32,1,129,1,,,,,293.71138870017603,,293.6988618001342,293.71138870017603,294.7042265001219,294.7042265001219,294.7042265001219,294.7042265001219,294.7126774000935,295.6972310000565,295.6972310000565,295.9476713000331,v,1,0.2408296000212431,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,130,2,32,c,1,0.22755230008624494,None,32,2,130,2,,,,,295.9612343001645,,295.9480485999957,295.9612343001645,296.947302200133,296.947302200133,296.947302200133,296.947302200133,296.95615980005823,297.947548000142,297.947548000142,298.1841721001547,c,1,0.22755230008624494,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,131,3,32,z,1,0.24171670014038682,None,32,3,131,3,,,,,298.1969886000734,,298.1845945001114,298.1969886000734,299.1904063001275,299.1904063001275,299.1904063001275,299.1904063001275,299.2042851001024,300.1903362001758,300.1903362001758,300.4408146000933,z,1,0.24171670014038682,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,132,0,33,x,1,0.21499500004574656,None,33,0,132,0,,,,,300.45405160007067,,300.4412440001033,300.45405160007067,301.4403685000725,301.4403685000725,301.4403685000725,301.4403685000725,301.449249900179,302.4471394000575,302.4471394000575,302.67045400012285,x,1,0.21499500004574656,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,133,1,33,v,1,0.041873699985444546,None,33,1,133,1,,,,,302.683410000056,,302.6709561999887,302.683410000056,303.67628100002185,303.67628100002185,303.67628100002185,303.67628100002185,303.6904547000304,304.6697160000913,304.6697160000913,304.71252780011855,v,1,0.041873699985444546,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,134,2,33,c,1,0.1845171998720616,None,33,2,134,2,,,,,304.72498619998805,,304.7130386000499,304.72498619998805,305.71151950000785,305.71151950000785,305.71151950000785,305.71151950000785,305.725316000171,306.71133480011486,306.71133480011486,306.89987460011616,c,1,0.1845171998720616,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,135,3,33,z,1,0.2417132998816669,None,33,3,135,3,,,,,306.91234030015767,,306.90011500008404,306.91234030015767,307.89879210013896,307.89879210013896,307.89879210013896,307.89879210013896,307.9127907999791,308.8987116999924,308.8987116999924,309.14181430009194,z,1,0.2417132998816669,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,136,0,34,x,1,0.1935320000629872,None,34,0,136,0,,,,,309.1554674000945,,309.1421952000819,309.1554674000945,310.1423531000037,310.1423531000037,310.1423531000037,310.1423531000037,310.15545170009136,311.14205330004916,311.14205330004916,311.34380820021033,x,1,0.1935320000629872,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,137,1,34,v,1,0.20443629985675216,None,34,1,137,1,,,,,311.35753610008396,,311.3442977000959,311.35753610008396,312.34513100003824,312.34513100003824,312.34513100003824,312.34513100003824,312.35712240007706,313.35040100011975,313.35040100011975,313.5661063999869,v,1,0.20443629985675216,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,138,2,34,c,1,0.1588604999706149,None,34,2,138,2,,,,,313.5798665001057,,313.5666418999899,313.5798665001057,314.5654995001387,314.5654995001387,314.5654995001387,314.5654995001387,314.5743404000532,315.57231240021065,315.57231240021065,315.73288960009813,c,1,0.1588604999706149,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,139,3,34,z,1,0.029188399901613593,None,34,3,139,3,,,,,315.74579020007513,,315.7332493001595,315.74579020007513,316.7323213000782,316.7323213000782,316.7323213000782,316.7323213000782,316.74636430013925,317.72559170005843,317.72559170005843,317.766097499989,z,1,0.029188399901613593,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,140,0,35,x,1,0.21952920011244714,None,35,0,140,0,,,,,317.7744026000146,,317.76636040001176,317.7744026000146,318.7674734001048,318.7674734001048,318.7674734001048,318.7674734001048,318.78097750013694,319.77381830010563,319.77381830010563,320.0036545000039,x,1,0.21952920011244714,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,141,1,35,v,1,0.15164509997703135,None,35,1,141,1,,,,,320.01669270009734,,320.0041909001302,320.01669270009734,321.002507600002,321.002507600002,321.002507600002,321.002507600002,321.0110061999876,322.00313180009834,322.00313180009834,322.15782060008496,v,1,0.15164509997703135,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,142,2,35,c,1,0.11571479984559119,None,35,2,142,2,,,,,322.16956569999456,,322.15824730019085,322.16956569999456,323.1563155001495,323.1563155001495,323.1563155001495,323.1563155001495,323.16978230001405,324.1557783000171,324.1557783000171,324.27525539998896,c,1,0.11571479984559119,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,143,3,35,z,1,0.10708740004338324,None,35,3,143,3,,,,,324.28776019997895,,324.2757286000997,324.28776019997895,325.27414820017293,325.27414820017293,325.27414820017293,325.27414820017293,325.2826777000446,326.280776000116,326.280776000116,326.3928098999895,z,1,0.10708740004338324,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,144,0,36,x,1,0.24596169986762106,None,36,0,144,0,,,,,326.406529400032,,326.39314520009793,326.406529400032,327.39956130017526,327.39956130017526,327.39956130017526,327.39956130017526,327.41483130003326,328.3924126001075,328.3924126001075,328.6442113001831,x,1,0.24596169986762106,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,145,1,36,v,1,0.314689600141719,None,36,1,145,1,,,,,328.6558136001695,,328.64491310017183,328.6558136001695,329.64141010004096,329.64141010004096,329.64141010004096,329.64141010004096,329.64961540000513,330.6494471000042,330.6494471000042,330.97641850006767,v,1,0.314689600141719,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
50,c,146,2,36,c,1,0.2309866000432521,None,36,2,146,2,,,,,330.9899266001303,,330.9769406002015,330.9899266001303,331.97732330020517,331.97732330020517,331.97732330020517,331.97732330020517,331.9895737001207,332.97542060003616,332.97542060003616,333.2191950001288,c,1,0.2309866000432521,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-150,z,147,3,36,z,1,0.2503811998758465,None,36,3,147,3,,,,,333.2328517001588,,333.21962490002625,333.2328517001588,334.21855610003695,334.21855610003695,334.21855610003695,334.21855610003695,334.2324274000712,335.2188034001738,335.2188034001738,335.47697580000386,z,1,0.2503811998758465,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
-50,x,148,0,37,x,1,0.2306339000351727,None,37,0,148,0,,,,,335.48986089997925,,335.47763300011866,335.48986089997925,336.4757258000318,336.4757258000318,336.4757258000318,336.4757258000318,336.490928000072,337.484277700074,337.484277700074,337.7259082000237,x,1,0.2306339000351727,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
150,v,149,1,37,v,1,0.39146300009451807,None,37,1,149,1,,,,,337.7341828001663,,337.7263933001086,337.7341828001663,338.72560800006613,338.72560800006613,338.72560800006613,338.72560800006613,338.7400144999847,339.72537980019115,339.72537980019115,340.1294331001118,v,1,0.39146300009451807,None,,,,,04,001,2025-10-02_11h26.52.613,Motor Sequential Learning,,2025.1.1,72.94887807643727,2025-10-02 11h26.58.698852 +0530,
